"CUPS","Fecha","Hora","Consumo_kWh","Metodo_obtencion"
"ES0031102870658016TJ0F","19/01/2024","8","0,466","R"
"ES0031102870658016TJ0F","19/01/2024","9","0,453","R"
"ES0031102870658016TJ0F","19/01/2024","10","0,546","R"
"ES0031102870658016TJ0F","19/01/2024","11","0,132","R"
"ES0031102870658016TJ0F","19/01/2024","12","0,141","R"
"ES0031102870658016TJ0F","19/01/2024","13","0,137","R"
"ES0031102870658016TJ0F","19/01/2024","14","0,127","R"
"ES0031102870658016TJ0F","19/01/2024","15","0,138","R"
"ES0031102870658016TJ0F","19/01/2024","16","0,585","R"
"ES0031102870658016TJ0F","19/01/2024","17","0,787","R"
"ES0031102870658016TJ0F","19/01/2024","18","0,597","R"
"ES0031102870658016TJ0F","19/01/2024","19","0,203","R"
"ES0031102870658016TJ0F","19/01/2024","20","0,108","R"
"ES0031102870658016TJ0F","19/01/2024","21","0,064","R"
"ES0031102870658016TJ0F","19/01/2024","22","0,079","R"
"ES0031102870658016TJ0F","19/01/2024","23","0,067","R"
"ES0031102870658016TJ0F","20/01/2024","0","0,068","R"
"ES0031102870658016TJ0F","20/01/2024","1","0,488","R"
"ES0031102870658016TJ0F","20/01/2024","2","0,067","R"
"ES0031102870658016TJ0F","20/01/2024","3","0,063","R"
"ES0031102870658016TJ0F","20/01/2024","4","0,067","R"
"ES0031102870658016TJ0F","20/01/2024","5","0,073","R"
"ES0031102870658016TJ0F","20/01/2024","6","0,066","R"
"ES0031102870658016TJ0F","20/01/2024","7","0,064","R"
"ES0031102870658016TJ0F","20/01/2024","8","0,069","R"
"ES0031102870658016TJ0F","20/01/2024","9","0,07","R"
"ES0031102870658016TJ0F","20/01/2024","10","0,063","R"
"ES0031102870658016TJ0F","20/01/2024","11","0,504","R"
"ES0031102870658016TJ0F","20/01/2024","12","0,068","R"
"ES0031102870658016TJ0F","20/01/2024","13","0,076","R"
"ES0031102870658016TJ0F","20/01/2024","14","0,065","R"
"ES0031102870658016TJ0F","20/01/2024","15","0,066","R"
"ES0031102870658016TJ0F","20/01/2024","16","0,063","R"
"ES0031102870658016TJ0F","20/01/2024","17","0,076","R"
"ES0031102870658016TJ0F","20/01/2024","18","0,067","R"
"ES0031102870658016TJ0F","20/01/2024","19","0,064","R"
"ES0031102870658016TJ0F","20/01/2024","20","0,067","R"
"ES0031102870658016TJ0F","20/01/2024","21","0,24","R"
"ES0031102870658016TJ0F","20/01/2024","22","0,345","R"
"ES0031102870658016TJ0F","20/01/2024","23","0,068","R"
"ES0031102870658016TJ0F","21/01/2024","0","0,069","R"
"ES0031102870658016TJ0F","21/01/2024","1","0,067","R"
"ES0031102870658016TJ0F","21/01/2024","2","0,071","R"
"ES0031102870658016TJ0F","21/01/2024","3","0,071","R"
"ES0031102870658016TJ0F","21/01/2024","4","0,067","R"
"ES0031102870658016TJ0F","21/01/2024","5","0,065","R"
"ES0031102870658016TJ0F","21/01/2024","6","0,073","R"
"ES0031102870658016TJ0F","21/01/2024","7","0,076","R"
"ES0031102870658016TJ0F","21/01/2024","8","0,509","R"
"ES0031102870658016TJ0F","21/01/2024","9","0,069","R"
"ES0031102870658016TJ0F","21/01/2024","10","0,069","R"
"ES0031102870658016TJ0F","21/01/2024","11","0,066","R"
"ES0031102870658016TJ0F","21/01/2024","12","0,076","R"
"ES0031102870658016TJ0F","21/01/2024","13","0,076","R"
"ES0031102870658016TJ0F","21/01/2024","14","0,078","R"
"ES0031102870658016TJ0F","21/01/2024","15","0,079","R"
"ES0031102870658016TJ0F","21/01/2024","16","0,08","R"
"ES0031102870658016TJ0F","21/01/2024","17","0,076","R"
"ES0031102870658016TJ0F","21/01/2024","18","0,519","R"
"ES0031102870658016TJ0F","21/01/2024","19","0,068","R"
"ES0031102870658016TJ0F","21/01/2024","20","0,068","R"
"ES0031102870658016TJ0F","21/01/2024","21","0,161","R"
"ES0031102870658016TJ0F","21/01/2024","22","0,211","R"
"ES0031102870658016TJ0F","21/01/2024","23","0,262","R"
"ES0031102870658016TJ0F","22/01/2024","0","0,184","R"
"ES0031102870658016TJ0F","22/01/2024","1","0,143","R"
"ES0031102870658016TJ0F","22/01/2024","2","0,081","R"
"ES0031102870658016TJ0F","22/01/2024","3","0,086","R"
"ES0031102870658016TJ0F","22/01/2024","4","0,332","R"
"ES0031102870658016TJ0F","22/01/2024","5","0,263","R"
"ES0031102870658016TJ0F","22/01/2024","6","0,08","R"
"ES0031102870658016TJ0F","22/01/2024","7","0,071","R"
"ES0031102870658016TJ0F","22/01/2024","8","0,155","R"
"ES0031102870658016TJ0F","22/01/2024","9","0,107","R"
"ES0031102870658016TJ0F","22/01/2024","10","0,123","R"
"ES0031102870658016TJ0F","22/01/2024","11","0,136","R"
"ES0031102870658016TJ0F","22/01/2024","12","0,123","R"
"ES0031102870658016TJ0F","22/01/2024","13","0,125","R"
"ES0031102870658016TJ0F","22/01/2024","14","0,57","R"
"ES0031102870658016TJ0F","22/01/2024","15","0,129","R"
"ES0031102870658016TJ0F","22/01/2024","16","0,268","R"
"ES0031102870658016TJ0F","22/01/2024","17","0,137","R"
"ES0031102870658016TJ0F","22/01/2024","18","0,132","R"
"ES0031102870658016TJ0F","22/01/2024","19","0,114","R"
"ES0031102870658016TJ0F","22/01/2024","20","0,093","R"
"ES0031102870658016TJ0F","22/01/2024","21","0,089","R"
"ES0031102870658016TJ0F","22/01/2024","22","0,086","R"
"ES0031102870658016TJ0F","22/01/2024","23","2,275","R"
"ES0031102870658016TJ0F","23/01/2024","0","1,256","R"
"ES0031102870658016TJ0F","23/01/2024","1","0,115","R"
"ES0031102870658016TJ0F","23/01/2024","2","0,072","R"
"ES0031102870658016TJ0F","23/01/2024","3","0,088","R"
"ES0031102870658016TJ0F","23/01/2024","4","0,072","R"
"ES0031102870658016TJ0F","23/01/2024","5","0,079","R"
"ES0031102870658016TJ0F","23/01/2024","6","0,084","R"
"ES0031102870658016TJ0F","23/01/2024","7","0,073","R"
"ES0031102870658016TJ0F","23/01/2024","8","0,165","R"
"ES0031102870658016TJ0F","23/01/2024","9","0,537","R"
"ES0031102870658016TJ0F","23/01/2024","10","0,124","R"
"ES0031102870658016TJ0F","23/01/2024","11","0,13","R"
"ES0031102870658016TJ0F","23/01/2024","12","0,137","R"
"ES0031102870658016TJ0F","23/01/2024","13","0,129","R"
"ES0031102870658016TJ0F","23/01/2024","14","0,123","R"
"ES0031102870658016TJ0F","23/01/2024","15","0,124","R"
"ES0031102870658016TJ0F","23/01/2024","16","0,756","R"
"ES0031102870658016TJ0F","23/01/2024","17","0,844","R"
"ES0031102870658016TJ0F","23/01/2024","18","0,153","R"
"ES0031102870658016TJ0F","23/01/2024","19","0,104","R"
"ES0031102870658016TJ0F","23/01/2024","20","0,118","R"
"ES0031102870658016TJ0F","23/01/2024","21","0,374","R"
"ES0031102870658016TJ0F","23/01/2024","22","0,08","R"
"ES0031102870658016TJ0F","23/01/2024","23","1,932","R"
"ES0031102870658016TJ0F","24/01/2024","0","1,748","R"
"ES0031102870658016TJ0F","24/01/2024","1","0,133","R"
"ES0031102870658016TJ0F","24/01/2024","2","0,086","R"
"ES0031102870658016TJ0F","24/01/2024","3","0,073","R"
"ES0031102870658016TJ0F","24/01/2024","4","0,078","R"
"ES0031102870658016TJ0F","24/01/2024","5","0,081","R"
"ES0031102870658016TJ0F","24/01/2024","6","0,075","R"
"ES0031102870658016TJ0F","24/01/2024","7","0,46","R"
"ES0031102870658016TJ0F","24/01/2024","8","0,206","R"
"ES0031102870658016TJ0F","24/01/2024","9","0,785","R"
"ES0031102870658016TJ0F","24/01/2024","10","0,126","R"
"ES0031102870658016TJ0F","24/01/2024","11","0,132","R"
"ES0031102870658016TJ0F","24/01/2024","12","0,127","R"
"ES0031102870658016TJ0F","24/01/2024","13","0,123","R"
"ES0031102870658016TJ0F","24/01/2024","14","0,124","R"
"ES0031102870658016TJ0F","24/01/2024","15","0,131","R"
"ES0031102870658016TJ0F","24/01/2024","16","0,656","R"
"ES0031102870658016TJ0F","24/01/2024","17","0,239","R"
"ES0031102870658016TJ0F","24/01/2024","18","0,171","R"
"ES0031102870658016TJ0F","24/01/2024","19","0,225","R"
"ES0031102870658016TJ0F","24/01/2024","20","0,151","R"
"ES0031102870658016TJ0F","24/01/2024","21","0,552","R"
"ES0031102870658016TJ0F","24/01/2024","22","0,12","R"
"ES0031102870658016TJ0F","24/01/2024","23","2,472","R"
"ES0031102870658016TJ0F","25/01/2024","0","2,077","R"
"ES0031102870658016TJ0F","25/01/2024","1","0,907","R"
"ES0031102870658016TJ0F","25/01/2024","2","0,081","R"
"ES0031102870658016TJ0F","25/01/2024","3","0,069","R"
"ES0031102870658016TJ0F","25/01/2024","4","0,085","R"
"ES0031102870658016TJ0F","25/01/2024","5","0,074","R"
"ES0031102870658016TJ0F","25/01/2024","6","0,072","R"
"ES0031102870658016TJ0F","25/01/2024","7","0,21","R"
"ES0031102870658016TJ0F","25/01/2024","8","0,437","R"
"ES0031102870658016TJ0F","25/01/2024","9","0,102","R"
"ES0031102870658016TJ0F","25/01/2024","10","0,138","R"
"ES0031102870658016TJ0F","25/01/2024","11","0,123","R"
"ES0031102870658016TJ0F","25/01/2024","12","0,121","R"
"ES0031102870658016TJ0F","25/01/2024","13","0,142","R"
"ES0031102870658016TJ0F","25/01/2024","14","0,132","R"
"ES0031102870658016TJ0F","25/01/2024","15","0,133","R"
"ES0031102870658016TJ0F","25/01/2024","16","0,849","R"
"ES0031102870658016TJ0F","25/01/2024","17","0,87","R"
"ES0031102870658016TJ0F","25/01/2024","18","0,179","R"
"ES0031102870658016TJ0F","25/01/2024","19","0,457","R"
"ES0031102870658016TJ0F","25/01/2024","20","0,1","R"
"ES0031102870658016TJ0F","25/01/2024","21","0,078","R"
"ES0031102870658016TJ0F","25/01/2024","22","0,075","R"
"ES0031102870658016TJ0F","25/01/2024","23","0,09","R"
"ES0031102870658016TJ0F","26/01/2024","0","1,178","R"
"ES0031102870658016TJ0F","26/01/2024","1","1,847","R"
"ES0031102870658016TJ0F","26/01/2024","2","0,201","R"
"ES0031102870658016TJ0F","26/01/2024","3","0,087","R"
"ES0031102870658016TJ0F","26/01/2024","4","0,074","R"
"ES0031102870658016TJ0F","26/01/2024","5","0,08","R"
"ES0031102870658016TJ0F","26/01/2024","6","0,078","R"
"ES0031102870658016TJ0F","26/01/2024","7","0,071","R"
"ES0031102870658016TJ0F","26/01/2024","8","0,283","R"
"ES0031102870658016TJ0F","26/01/2024","9","0,106","R"
"ES0031102870658016TJ0F","26/01/2024","10","0,123","R"
"ES0031102870658016TJ0F","26/01/2024","11","0,555","R"
"ES0031102870658016TJ0F","26/01/2024","12","0,159","R"
"ES0031102870658016TJ0F","26/01/2024","13","0,131","R"
"ES0031102870658016TJ0F","26/01/2024","14","0,134","R"
"ES0031102870658016TJ0F","26/01/2024","15","0,655","R"
"ES0031102870658016TJ0F","26/01/2024","16","0,437","R"
"ES0031102870658016TJ0F","26/01/2024","17","0,281","R"
"ES0031102870658016TJ0F","26/01/2024","18","1,079","R"
"ES0031102870658016TJ0F","26/01/2024","19","0,063","R"
"ES0031102870658016TJ0F","26/01/2024","20","0,075","R"
"ES0031102870658016TJ0F","26/01/2024","21","0,063","R"
"ES0031102870658016TJ0F","26/01/2024","22","0,063","R"
"ES0031102870658016TJ0F","26/01/2024","23","0,073","R"
"ES0031102870658016TJ0F","27/01/2024","0","0,33","R"
"ES0031102870658016TJ0F","27/01/2024","1","0,172","R"
"ES0031102870658016TJ0F","27/01/2024","2","0,075","R"
"ES0031102870658016TJ0F","27/01/2024","3","0,064","R"
"ES0031102870658016TJ0F","27/01/2024","4","0,06","R"
"ES0031102870658016TJ0F","27/01/2024","5","0,071","R"
"ES0031102870658016TJ0F","27/01/2024","6","0,067","R"
"ES0031102870658016TJ0F","27/01/2024","7","0,063","R"
"ES0031102870658016TJ0F","27/01/2024","8","0,059","R"
"ES0031102870658016TJ0F","27/01/2024","9","0,483","R"
"ES0031102870658016TJ0F","27/01/2024","10","0,063","R"
"ES0031102870658016TJ0F","27/01/2024","11","0,063","R"
"ES0031102870658016TJ0F","27/01/2024","12","0,065","R"
"ES0031102870658016TJ0F","27/01/2024","13","0,072","R"
"ES0031102870658016TJ0F","27/01/2024","14","0,063","R"
"ES0031102870658016TJ0F","27/01/2024","15","0,063","R"
"ES0031102870658016TJ0F","27/01/2024","16","0,07","R"
"ES0031102870658016TJ0F","27/01/2024","17","0,073","R"
"ES0031102870658016TJ0F","27/01/2024","18","0,066","R"
"ES0031102870658016TJ0F","27/01/2024","19","0,49","R"
"ES0031102870658016TJ0F","27/01/2024","20","0,068","R"
"ES0031102870658016TJ0F","27/01/2024","21","0,072","R"
"ES0031102870658016TJ0F","27/01/2024","22","0,064","R"
"ES0031102870658016TJ0F","27/01/2024","23","0,063","R"
"ES0031102870658016TJ0F","28/01/2024","0","0,071","R"
"ES0031102870658016TJ0F","28/01/2024","1","0,069","R"
"ES0031102870658016TJ0F","28/01/2024","2","0,066","R"
"ES0031102870658016TJ0F","28/01/2024","3","0,065","R"
"ES0031102870658016TJ0F","28/01/2024","4","0,074","R"
"ES0031102870658016TJ0F","28/01/2024","5","0,225","R"
"ES0031102870658016TJ0F","28/01/2024","6","0,348","R"
"ES0031102870658016TJ0F","28/01/2024","7","0,065","R"
"ES0031102870658016TJ0F","28/01/2024","8","0,073","R"
"ES0031102870658016TJ0F","28/01/2024","9","0,07","R"
"ES0031102870658016TJ0F","28/01/2024","10","0,064","R"
"ES0031102870658016TJ0F","28/01/2024","11","0,066","R"
"ES0031102870658016TJ0F","28/01/2024","12","0,073","R"
"ES0031102870658016TJ0F","28/01/2024","13","0,066","R"
"ES0031102870658016TJ0F","28/01/2024","14","0,068","R"
"ES0031102870658016TJ0F","28/01/2024","15","0,076","R"
"ES0031102870658016TJ0F","28/01/2024","16","0,527","R"
"ES0031102870658016TJ0F","28/01/2024","17","0,078","R"
"ES0031102870658016TJ0F","28/01/2024","18","0,071","R"
"ES0031102870658016TJ0F","28/01/2024","19","0,064","R"
"ES0031102870658016TJ0F","28/01/2024","20","0,069","R"
"ES0031102870658016TJ0F","28/01/2024","21","0,141","R"
"ES0031102870658016TJ0F","28/01/2024","22","0,088","R"
"ES0031102870658016TJ0F","28/01/2024","23","0,072","R"
"ES0031102870658016TJ0F","29/01/2024","0","0,078","R"
"ES0031102870658016TJ0F","29/01/2024","1","0,157","R"
"ES0031102870658016TJ0F","29/01/2024","2","0,303","R"
"ES0031102870658016TJ0F","29/01/2024","3","0,296","R"
"ES0031102870658016TJ0F","29/01/2024","4","0,073","R"
"ES0031102870658016TJ0F","29/01/2024","5","0,075","R"
"ES0031102870658016TJ0F","29/01/2024","6","0,083","R"
"ES0031102870658016TJ0F","29/01/2024","7","0,074","R"
"ES0031102870658016TJ0F","29/01/2024","8","0,163","R"
"ES0031102870658016TJ0F","29/01/2024","9","0,114","R"
"ES0031102870658016TJ0F","29/01/2024","10","0,12","R"
"ES0031102870658016TJ0F","29/01/2024","11","0,128","R"
"ES0031102870658016TJ0F","29/01/2024","12","0,161","R"
"ES0031102870658016TJ0F","29/01/2024","13","0,583","R"
"ES0031102870658016TJ0F","29/01/2024","14","0,121","R"
"ES0031102870658016TJ0F","29/01/2024","15","0,125","R"
"ES0031102870658016TJ0F","29/01/2024","16","0,615","R"
"ES0031102870658016TJ0F","29/01/2024","17","0,775","R"
"ES0031102870658016TJ0F","29/01/2024","18","0,185","R"
"ES0031102870658016TJ0F","29/01/2024","19","0,119","R"
"ES0031102870658016TJ0F","29/01/2024","20","0,129","R"
"ES0031102870658016TJ0F","29/01/2024","21","0,441","R"
"ES0031102870658016TJ0F","29/01/2024","22","0,148","R"
"ES0031102870658016TJ0F","29/01/2024","23","2,162","R"
"ES0031102870658016TJ0F","30/01/2024","0","0,912","R"
"ES0031102870658016TJ0F","30/01/2024","1","0,099","R"
"ES0031102870658016TJ0F","30/01/2024","2","0,09","R"
"ES0031102870658016TJ0F","30/01/2024","3","0,077","R"
"ES0031102870658016TJ0F","30/01/2024","4","0,094","R"
"ES0031102870658016TJ0F","30/01/2024","5","0,073","R"
"ES0031102870658016TJ0F","30/01/2024","6","0,084","R"
"ES0031102870658016TJ0F","30/01/2024","7","0,075","R"
"ES0031102870658016TJ0F","30/01/2024","8","0,184","R"
"ES0031102870658016TJ0F","30/01/2024","9","1,147","R"
"ES0031102870658016TJ0F","30/01/2024","10","0,119","R"
"ES0031102870658016TJ0F","30/01/2024","11","0,136","R"
"ES0031102870658016TJ0F","30/01/2024","12","0,121","R"
"ES0031102870658016TJ0F","30/01/2024","13","0,125","R"
"ES0031102870658016TJ0F","30/01/2024","14","0,141","R"
"ES0031102870658016TJ0F","30/01/2024","15","0,13","R"
"ES0031102870658016TJ0F","30/01/2024","16","0,665","R"
"ES0031102870658016TJ0F","30/01/2024","17","0,701","R"
"ES0031102870658016TJ0F","30/01/2024","18","0,145","R"
"ES0031102870658016TJ0F","30/01/2024","19","0,211","R"
"ES0031102870658016TJ0F","30/01/2024","20","0,115","R"
"ES0031102870658016TJ0F","30/01/2024","21","0,085","R"
"ES0031102870658016TJ0F","30/01/2024","22","0,093","R"
"ES0031102870658016TJ0F","30/01/2024","23","2,431","R"
"ES0031102870658016TJ0F","31/01/2024","0","1,482","R"
"ES0031102870658016TJ0F","31/01/2024","1","0,09","R"
"ES0031102870658016TJ0F","31/01/2024","2","0,087","R"
"ES0031102870658016TJ0F","31/01/2024","3","0,07","R"
"ES0031102870658016TJ0F","31/01/2024","4","0,087","R"
"ES0031102870658016TJ0F","31/01/2024","5","0,072","R"
"ES0031102870658016TJ0F","31/01/2024","6","0,081","R"
"ES0031102870658016TJ0F","31/01/2024","7","0,07","R"
"ES0031102870658016TJ0F","31/01/2024","8","0,148","R"
"ES0031102870658016TJ0F","31/01/2024","9","0,117","R"
"ES0031102870658016TJ0F","31/01/2024","10","0,561","R"
"ES0031102870658016TJ0F","31/01/2024","11","0,133","R"
"ES0031102870658016TJ0F","31/01/2024","12","0,125","R"
"ES0031102870658016TJ0F","31/01/2024","13","0,138","R"
"ES0031102870658016TJ0F","31/01/2024","14","0,131","R"
"ES0031102870658016TJ0F","31/01/2024","15","0,126","R"
"ES0031102870658016TJ0F","31/01/2024","16","0,754","R"
"ES0031102870658016TJ0F","31/01/2024","17","1,68","R"
"ES0031102870658016TJ0F","31/01/2024","18","0,16","R"
"ES0031102870658016TJ0F","31/01/2024","19","0,098","R"
"ES0031102870658016TJ0F","31/01/2024","20","0,103","R"
"ES0031102870658016TJ0F","31/01/2024","21","0,083","R"
"ES0031102870658016TJ0F","31/01/2024","22","1,095","R"
"ES0031102870658016TJ0F","31/01/2024","23","2,307","R"
"ES0031102870658016TJ0F","01/02/2024","0","1,316","R"
"ES0031102870658016TJ0F","01/02/2024","1","0,662","R"
"ES0031102870658016TJ0F","01/02/2024","2","0,087","R"
"ES0031102870658016TJ0F","01/02/2024","3","0,077","R"
"ES0031102870658016TJ0F","01/02/2024","4","0,073","R"
"ES0031102870658016TJ0F","01/02/2024","5","0,082","R"
"ES0031102870658016TJ0F","01/02/2024","6","0,068","R"
"ES0031102870658016TJ0F","01/02/2024","7","0,503","R"
"ES0031102870658016TJ0F","01/02/2024","8","0,1","R"
"ES0031102870658016TJ0F","01/02/2024","9","0,111","R"
"ES0031102870658016TJ0F","01/02/2024","10","0,133","R"
"ES0031102870658016TJ0F","01/02/2024","11","0,128","R"
"ES0031102870658016TJ0F","01/02/2024","12","0,137","R"
"ES0031102870658016TJ0F","01/02/2024","13","0,126","R"
"ES0031102870658016TJ0F","01/02/2024","14","0,126","R"
"ES0031102870658016TJ0F","01/02/2024","15","0,134","R"
"ES0031102870658016TJ0F","01/02/2024","16","1,247","R"
"ES0031102870658016TJ0F","01/02/2024","17","0,228","R"
"ES0031102870658016TJ0F","01/02/2024","18","0,129","R"
"ES0031102870658016TJ0F","01/02/2024","19","0,185","R"
"ES0031102870658016TJ0F","01/02/2024","20","0,555","R"
"ES0031102870658016TJ0F","01/02/2024","21","0,096","R"
"ES0031102870658016TJ0F","01/02/2024","22","0,089","R"
"ES0031102870658016TJ0F","01/02/2024","23","0,09","R"
"ES0031102870658016TJ0F","02/02/2024","0","0,992","R"
"ES0031102870658016TJ0F","02/02/2024","1","1,847","R"
"ES0031102870658016TJ0F","02/02/2024","2","0,61","R"
"ES0031102870658016TJ0F","02/02/2024","3","0,093","R"
"ES0031102870658016TJ0F","02/02/2024","4","0,1","R"
"ES0031102870658016TJ0F","02/02/2024","5","0,09","R"
"ES0031102870658016TJ0F","02/02/2024","6","0,101","R"
"ES0031102870658016TJ0F","02/02/2024","7","0,09","R"
"ES0031102870658016TJ0F","02/02/2024","8","0,19","R"
"ES0031102870658016TJ0F","02/02/2024","9","0,75","R"
"ES0031102870658016TJ0F","02/02/2024","10","0,127","R"
"ES0031102870658016TJ0F","02/02/2024","11","0,566","R"
"ES0031102870658016TJ0F","02/02/2024","12","0,137","R"
"ES0031102870658016TJ0F","02/02/2024","13","0,129","R"
"ES0031102870658016TJ0F","02/02/2024","14","0,124","R"
"ES0031102870658016TJ0F","02/02/2024","15","0,135","R"
"ES0031102870658016TJ0F","02/02/2024","16","0,913","R"
"ES0031102870658016TJ0F","02/02/2024","17","0,111","R"
"ES0031102870658016TJ0F","02/02/2024","18","0,554","R"
"ES0031102870658016TJ0F","02/02/2024","19","0,062","R"
"ES0031102870658016TJ0F","02/02/2024","20","0,066","R"
"ES0031102870658016TJ0F","02/02/2024","21","0,073","R"
"ES0031102870658016TJ0F","02/02/2024","22","0,063","R"
"ES0031102870658016TJ0F","02/02/2024","23","0,064","R"
"ES0031102870658016TJ0F","03/02/2024","0","0,07","R"
"ES0031102870658016TJ0F","03/02/2024","1","0,465","R"
"ES0031102870658016TJ0F","03/02/2024","2","0,062","R"
"ES0031102870658016TJ0F","03/02/2024","3","0,064","R"
"ES0031102870658016TJ0F","03/02/2024","4","0,073","R"
"ES0031102870658016TJ0F","03/02/2024","5","0,061","R"
"ES0031102870658016TJ0F","03/02/2024","6","0,064","R"
"ES0031102870658016TJ0F","03/02/2024","7","0,063","R"
"ES0031102870658016TJ0F","03/02/2024","8","0,073","R"
"ES0031102870658016TJ0F","03/02/2024","9","0,061","R"
"ES0031102870658016TJ0F","03/02/2024","10","0,063","R"
"ES0031102870658016TJ0F","03/02/2024","11","0,497","R"
"ES0031102870658016TJ0F","03/02/2024","12","0,076","R"
"ES0031102870658016TJ0F","03/02/2024","13","0,063","R"
"ES0031102870658016TJ0F","03/02/2024","14","0,064","R"
"ES0031102870658016TJ0F","03/02/2024","15","0,064","R"
"ES0031102870658016TJ0F","03/02/2024","16","0,076","R"
"ES0031102870658016TJ0F","03/02/2024","17","0,062","R"
"ES0031102870658016TJ0F","03/02/2024","18","0,063","R"
"ES0031102870658016TJ0F","03/02/2024","19","0,062","R"
"ES0031102870658016TJ0F","03/02/2024","20","0,074","R"
"ES0031102870658016TJ0F","03/02/2024","21","0,503","R"
"ES0031102870658016TJ0F","03/02/2024","22","0,065","R"
"ES0031102870658016TJ0F","03/02/2024","23","0,067","R"
"ES0031102870658016TJ0F","04/02/2024","0","0,073","R"
"ES0031102870658016TJ0F","04/02/2024","1","0,064","R"
"ES0031102870658016TJ0F","04/02/2024","2","0,065","R"
"ES0031102870658016TJ0F","04/02/2024","3","0,066","R"
"ES0031102870658016TJ0F","04/02/2024","4","0,075","R"
"ES0031102870658016TJ0F","04/02/2024","5","0,064","R"
"ES0031102870658016TJ0F","04/02/2024","6","0,067","R"
"ES0031102870658016TJ0F","04/02/2024","7","0,51","R"
"ES0031102870658016TJ0F","04/02/2024","8","0,074","R"
"ES0031102870658016TJ0F","04/02/2024","9","0,07","R"
